degree,Fp,W,Fp_x,Fp_y,Mot_x,Mot_y,Mw_x,Mw_y,Mtotal_x,Mtotal_y,ecc_x,ecc_y,torsion,Tmax,Cmax,Vmax,T_anchor,C_anchor,V_anchor,equip_xo,equip_yo,anchor_xo,anchor_yo,Ix,Iy,Iz,Ixy
86.0,19425.000000000004,-1855.0,-19377.68167629709,1355.0195024796328,-86721.2481586965,-1240171.6272830137,-7779.4042693186675,-36008.04068835883,-94500.65242801516,-1276179.6679713726,-19.411342689142227,-4.19374893224726,54962.38392629505,4451.855739455877,-5393.626187445576,1464.68384624622,8,2,9,-93.7458673778405,6.059071676118521,-88.20826739058172,25.13058817279891,15726.10645984416,31452.46496872726,47178.57142857142,-1105.097775833744
87.0,19425.000000000004,-1855.0,-19398.3787126076,1016.6259500191867,-65064.06080122795,-1241496.2376068863,-7779.4042693186675,-36008.04068835883,-72843.46507054662,-1277504.278295245,-19.411342689142227,-4.19374893224726,61617.85531082889,4469.3337080436795,-5387.908386283677,1473.412232349205,8,2,9,-93.8373348096948,4.422057870860724,-88.63342208301148,23.58731412886844,15692.329140006323,31486.242288565096,47178.57142857142,-830.0035816658926
88.0,19425.000000000004,-1855.0,-19413.16681484594,677.9227234460836,-43387.05430054935,-1242442.6761501401,-7779.4042693186675,-36008.04068835883,-51166.45856986802,-1278450.716838499,-19.411342689142227,-4.19374893224726,68254.55729972958,4485.4484041189,-5380.635754969866,1481.962286746314,8,2,9,-93.9002184803434,2.783697063938025,-89.03157817646353,22.036855160558872,15668.173045321339,31510.398383250085,47178.57142857142,-553.8981559860287
89.0,19425.000000000004,-1855.0,-19422.041478412903,339.01299504423395,-21696.831682830973,-1243010.6546184258,-7779.4042693186675,-36008.04068835883,-29476.23595214964,-1279018.6953067845,-19.411342689142227,-4.19374893224726,74870.46828928,4500.194918988996,-5371.8105088180855,1490.3267501619973,8,2,9,-93.93449923481104,1.1444883159233514,-89.40261438873475,20.47968355269157,15653.667606269613,31524.90382230181,47178.57142857142,-277.1178907245661
90.0,19425.000000000004,-1855.0,-19425.000000000004,1.189438203671867e-12,-7.612404503499949e-11,-1243200.0000000002,-7779.4042693186675,-36008.04068835883,-7779.404269318744,-1279208.0406883592,-19.411342689142227,-4.19374893224726,81463.57300890301,4513.568760722695,-5361.435336083814,1498.4986236673456,8,2,9,-93.94016663084783,-0.495069054319218,-89.74641769860057,18.91627363482301,15648.830495494247,31529.740933077177,47178.57142857142,-6.821210263296962e-13
91.0,19425.000000000004,-1855.0,-19422.041478412903,-339.0129950442316,21696.831682830823,-1243010.6546184258,-7779.4042693186675,-36008.04068835883,13917.427413512156,-1279018.6953067845,-19.411342689142227,-4.19374893224726,88031.86313503215,4525.565855518242,-5349.513397145166,1506.4711649218839,8,2,9,-93.91721894211004,-2.1344756217320215,-90.06288338024234,17.347101636759202,15653.667606269615,31524.903822301814,47178.57142857143,277.1178907245708
92.0,19425.000000000004,-1855.0,-19413.16681484594,-677.9227234460768,43387.054300548916,-1242442.6761501401,-7779.4042693186675,-36008.04068835883,35607.65003123025,-1278450.716838499,-19.411342689142227,-4.19374893224726,94573.3379028665,4536.182548944352,-5336.048323540239,1514.2378845014691,8,2,9,-93.86566315868595,-3.7732320071932937,-90.35191503514774,15.772645543491715,15668.173045321339,31510.398383250093,47178.571428571435,553.8981559860276
93.0,19425.000000000004,-1855.0,-19398.3787126076,-1016.6259500191843,65064.060801227795,-1241496.2376068863,-7779.4042693186675,-36008.04068835883,57284.65653190913,-1277504.278295245,-19.411342689142227,-4.19374893224726,101086.00471582326,4545.415607053351,-5321.044216860884,1521.792542324129,8,2,9,-93.78551498496662,-5.4108390296330775,-90.61342462147478,14.193384949598608,15692.329140006324,31486.2422885651,47178.57142857142,830.0035816658876
94.0,19425.000000000004,-1855.0,-19377.68167629709,-1355.0195024796349,86721.24815869663,-1240171.6272830137,-7779.4042693186675,-36008.04068835883,78941.84388937797,-1276179.6679713726,-19.411342689142227,-4.19374893224726,107567.87975250141,4553.262217366307,-5304.5056475033525,1529.1291441834856,8,2,9,-93.6767988348622,-7.046797858088481,-90.84733248087018,12.609800913155429,15726.106459844163,31452.464968727258,47178.57142857142,1105.0977758337444
95.0,19425.000000000004,-1855.0,-19351.08201043216,-1693.0003028732615,108352.01938388874,-1238469.2486676583,-7779.4042693186675,-36008.04068835883,100572.61511457007,-1274477.289356017,-19.411342689142227,-4.19374893224726,114016.9885709735,4559.719989729699,-5286.437653276078,1536.2419383974682,8,2,9,-93.53954782436516,-8.680610163652426,-91.05356736273403,11.022375809200236,15769.463852373628,31409.10757619781,47178.571428571435,1378.8455785890071
96.0,19425.000000000004,-1855.0,-19318.587817528714,-2030.4653989741664,129949.78553434665,-1236389.6203218377,-7779.4042693186675,-36008.04068835883,122170.38126502799,-1272397.6610101964,-19.411342689142227,-4.19374893224726,120431.36671021942,4564.78695704351,-5266.845737865133,1543.1254125783414,8,2,9,-93.37380376146285,-10.311778271269544,-91.23206644592346,9.431593182797428,15822.348493290614,31356.222935280814,47178.57142857143,1650.9134704016333
97.0,19425.000000000004,-1855.0,-19280.208995632685,-2367.311995644988,151507.96772127924,-1233933.3757204919,-7779.4042693186675,-36008.04068835883,143728.56345196057,-1269941.4164088508,-19.411342689142227,-4.19374893224726,126809.06028852062,4568.461575860412,-5245.735869157742,1550.2473288798426,8,2,13,-93.17961713340246,-11.939805311332814,-91.3827753578886,7.837937601745228,15884.695950806421,31293.875477765017,47178.571428571435,1920.9699784543047
98.0,19425.000000000004,-1855.0,-19235.957235305006,-2703.4374861492656,173019.999113553,-1231101.2630595204,-7779.4042693186675,-36008.04068835883,165240.59484423432,-1267109.3037478793,-19.411342689142227,-4.19374893224726,133148.12659863092,4570.742726855916,-5223.114477424408,1557.6872890804204,8,2,13,-92.95704709131202,-13.56419537103476,-91.50564819123493,6.241894508971729,15956.43026414795,31222.141164423487,47178.571428571435,2188.686080490971
99.0,19425.000000000004,-1855.0,-19185.846016060554,-3038.7394834064885,194479.32693801526,-1227894.1450278754,-7779.4042693186675,-36008.04068835883,186699.92266869658,-1263902.1857162341,-19.411342689142227,-4.19374893224726,139446.63469954467,4571.629715169329,-5198.98845336019,1564.9684444288619,8,2,13,-92.70616143218241,-15.1844536454274,-91.60064751770706,4.643950074664183,16037.464036104224,31141.107392467195,47178.57142857142,2453.735605679806
100.0,19425.000000000004,-1855.0,-19129.890602262145,-3373.115851180122,215879.4144755278,-1224312.9985447773,-7779.4042693186675,-36008.04068835883,208100.01020620912,-1260321.039233136,-19.411342689142227,-4.19374893224726,145702.6660046788,4571.122270615422,-5173.3651459857365,1572.08419119706,8,2,13,-92.42703657821582,-16.800086588144495,-91.66774439958989,3.0445910481769864,16127.698539506415,31050.87288906501,47178.57142857142,2715.795632002112
101.0,19425.000000000004,-1855.0,-19068.108038470877,-3706.4647351893836,237213.74305212055,-1220358.914462136,-7779.4042693186675,-36008.04068835883,229434.33878280187,-1256366.9551504948,-19.411342689142227,-4.19374893224726,151914.31486629456,4569.220547766719,-5146.252360408692,1579.0281538116324,8,2,13,-92.11975755354672,-18.410602061740768,-91.70691839852324,1.4443046097628738,16227.023837511677,30951.547591059752,47178.57142857143,2974.546879683073
102.0,19425.000000000004,-1855.0,-19000.51714425418,-4038.6845941349716,258475.81402463818,-1216033.0972322675,-7779.4042693186675,-36008.04068835883,250696.4097553195,-1252041.1379206264,-19.411342689142227,-4.19374893224726,158079.68915597495,4565.925125906425,-5117.658355446188,1585.7941834087137,8,2,13,-91.78441795834264,-20.01550948760151,-91.71815758172754,-0.15642177782664035,16335.318917544282,30843.25251102715,47178.571428571435,3229.674100184957
103.0,19425.000000000004,-1855.0,-18927.138508453198,-4369.674230629575,279659.1507602928,-1211336.8645410046,-7779.4042693186675,-36008.04068835883,271879.7464909741,-1247344.9052293636,-19.411342689142227,-4.19374893224726,164196.91084098618,4561.237008851957,-5087.591841109132,1592.376356341664,8,2,13,-91.42111994029287,-21.614319995377752,-91.7014585256387,-1.7571005178273609,16452.451838730787,30726.11958984064,47178.57142857143,3480.866460288928
104.0,19425.000000000004,-1855.0,-18847.994482911236,-4699.3328220235435,300757.3006095068,-1206271.646906319,-7779.4042693186675,-36008.04068835883,292977.8963401881,-1242279.6875946778,-19.411342689142227,-4.19374893224726,170264.11655634406,4555.1576246491895,-5056.061975949053,1598.7689726577419,8,2,13,-91.02997416349298,-23.206546571900805,-91.65682631695098,-3.357244027988955,16578.279892649683,30600.29153592174,47178.57142857142,3727.817920797415
105.0,19425.000000000004,-1855.0,-18763.109175665155,-5027.559951116468,321763.83687145397,-1200838.98724257,-7779.4042693186675,-36008.04068835883,313984.4326021353,-1236847.0279309289,-19.411342689142227,-4.19374893224726,176279.4581724134,4547.688825137442,-5023.078364268319,1604.966554557983,8,2,13,-90.61109977473575,-24.79170420953117,-91.58427455106751,-4.956364889097252,16712.64977719958,30465.92165137185,47178.57142857143,3970.227609395735
106.0,19425.000000000004,-1855.0,-18672.508443601848,-5354.255636745208,342672.3607516933,-1195040.5403905183,-7779.4042693186675,-36008.04068835883,334892.95648237463,-1231048.5810788772,-19.411342689142227,-4.19374893224726,182241.10335786585,4538.8328853853955,-4988.6510531945605,1610.9638448528926,8,2,13,-90.16462436721768,-26.36931005389666,-91.48382532795895,-6.553975993446919,16855.397783374247,30323.173645197174,47178.57142857142,4207.800187218687
107.0,19425.000000000004,-1855.0,-18576.21988458197,-5679.320364239161,363476.5033113063,-1188878.072613246,-7779.4042693186675,-36008.04068835883,355697.0990419876,-1224886.113301605,-19.411342689142227,-4.19374893224726,188147.23613782637,4528.59250299809,-4952.790529620242,1616.7558054250535,8,2,13,-89.69068394167304,-27.938883550974516,-91.35550924543183,-8.149590693219217,17006.349994716824,30172.22143385461,47178.571428571435,4440.246208675445
108.0,19425.000000000004,-1855.0,-18474.27282903336,-6002.655115733353,384169.9274069346,-1182353.4610581351,-7779.4042693186675,-36008.04068835883,376390.52313761594,-1218361.5017464939,-19.411342689142227,-4.19374893224726,193996.05744703606,4516.970797295199,-4915.507717008226,1622.337615708404,8,2,13,-89.1894228649466,-29.499946593472696,-91.19936538980784,-9.742722948719496,17165.322499210175,30013.248929361253,47178.57142857143,4667.282474094427
109.0,19425.000000000004,-1855.0,-18366.698331016734,-6324.161400330265,404746.32962113695,-1175468.693185071,-7779.4042693186675,-36008.04068835883,396966.92535181827,-1211476.7338734297,-19.411342689142227,-4.19374893224726,199785.78567786532,4503.971308360865,-4876.813972064408,1627.704671192727,8,2,13,-88.66099382601814,-31.052023666466088,-91.01544132401803,-11.332887476429711,17332.12161334542,29846.44981522601,47178.571428571435,4888.632374758477
110.0,19425.000000000004,-1855.0,-18253.529158766276,-6643.741284101116,425199.44218247145,-1168225.8661610417,-7779.4042693186675,-36008.04068835883,417420.0379131528,-1204233.9068494006,-19.411342689142227,-4.19374893224726,205514.6572230089,4489.597995965345,-4836.721081278329,1632.8525819607726,8,2,13,-88.10555778949197,-32.594641992243005,-90.80379307311453,-12.919599896830487,17506.544118095422,29672.027310476013,47178.571428571435,5104.026229909976
111.0,19425.000000000004,-1855.0,-18134.799784708146,-6961.297419917459,445523.03487471736,-1160627.1862213213,-7779.4042693186675,-36008.04068835883,437743.6306053987,-1196635.2269096803,-19.411342689142227,-4.19374893224726,211180.92701269704,4473.85523835883,-4795.241257332909,1637.777171264474,8,2,13,-87.5232839465654,-34.12733167431768,-90.56448510720489,-14.5023768819477,17688.37750650586,29490.19392206556,47178.57142857142,5313.201615315297
112.0,19425.000000000004,-1855.0,-18010.54637495985,-7276.733077104093,465710.916934662,-1152674.9679974304,-7779.4042693186675,-36008.04068835883,457931.5126653433,-1188683.008685789,-19.411342689142227,-4.19374893224726,216782.8690462616,4456.747830937793,-4752.38713538435,1642.4744741458178,8,2,13,-86.91434966349162,-35.64962584056547,-90.2975903218137,-16.08073630257899,17877.400242602263,29301.17118596917,47178.571428571435,5515.9036829883225
113.0,19425.000000000004,-1855.0,-17880.806778313658,-7589.952170904141,485756.938937865,-1144371.633812074,-7779.4042693186675,-36008.04068835883,477977.53466854634,-1180379.6745004328,-19.411342689142227,-4.19374893224726,222318.77691789175,4438.280984784255,-4708.1717692133325,1646.9407361071544,8,2,13,-86.27894042755214,-37.16106078543653,-90.0031900156781,-17.654197375154904,18073.382031297388,29105.189397274036,47178.57142857142,5711.885471683453
114.0,19425.000000000004,-1855.0,-17745.620514707527,-7900.859291747418,505654.99467183475,-1135719.7129412817,-7779.4042693186675,-36008.04068835883,497875.59040251607,-1171727.7536296407,-19.411342689142227,-4.19374893224726,227786.96433642245,4418.460325078451,-4662.608627248718,1651.1724118350367,8,2,13,-85.61724979055556,-38.66117611120509,-89.68137386598325,-19.222280808190323,18276.084098970416,28902.487329601016,47178.571428571435,5900.908207779848
115.0,19425.000000000004,-1855.0,-17605.02876318693,-8209.359734313086,525399.0229960375,-1126721.8408439634,-7779.4042693186675,-36008.04068835883,517619.6187267188,-1162729.8815323221,-19.411342689142227,-4.19374893224726,233185.76563899437,4397.291889385331,-4615.711588464926,1655.1661639810593,8,2,13,-84.92947930987985,-40.149514868210936,-89.33223990104584,-20.784508948281143,18485.259484375736,28693.31194419569,47178.57142857143,6082.741596190293
116.0,19425.000000000004,-1855.0,-17459.07434936132,-8515.359526377832,544983.0096881812,-1117380.7583591244,-7779.4042693186675,-36008.04068835883,537203.6054188625,-1153388.7990474831,-19.411342689142227,-4.19374893224726,238513.5362984315,4374.78212581547,-4567.494938154271,1658.9188620026305,8,2,13,-84.215838487076,-41.62562369405087,-88.95589447045371,-22.340405925602276,18700.653339527238,28477.918089044182,47178.57142857142,6257.164100940294
117.0,19425.000000000004,-1855.0,-17307.80173235905,-8818.765457440697,564400.9892762046,-1107699.3108709792,-7779.4042693186675,-36008.04068835883,556621.5850068859,-1143707.3515593382,-19.411342689142227,-4.19374893224726,243768.65342417953,4350.937891060913,-4517.97336357553,1665.0553260742836,8,2,11,-83.47654470405186,-43.0890529516771,-88.55245221267083,-23.889497798862067,18922.00324019129,28256.568188380144,47178.571428571435,6423.963215075539
118.0,19425.000000000004,-1855.0,-17151.256991284663,-9119.485107115925,583647.0468554192,-1097680.4474422184,-7779.4042693186675,-36008.04068835883,575867.6425861005,-1133688.4881305774,-19.411342689142227,-4.19374893224726,248949.51625665452,4325.7664483065455,-4467.16194948004,1672.8652172221266,8,2,11,-82.71182315685542,-44.539356866361196,-88.12203602011706,-25.431312699669554,19149.039505610264,28029.531922961163,47178.57142857143,6582.93571956889
119.0,19425.000000000004,-1855.0,-16989.487811182767,-9417.426873285098,602715.3198902463,-1087327.2199156971,-7779.4042693186675,-36008.04068835883,594935.9156209276,-1123335.260604056,-19.411342689142227,-4.19374893224726,254054.54665484978,4299.275465017672,-4415.076173516755,1680.5780044439234,8,2,11,-81.92190678707796,-45.976093661481414,-87.66477700173425,-26.965380976270108,19381.485527067027,27797.0859015044,47178.57142857143,6733.887930911462
120.0,19425.000000000004,-1855.0,-16822.543468512726,-9712.499999999998,621599.9999999999,-1076642.7819848144,-7779.4042693186675,-36008.04068835883,613820.5957306812,-1112650.8226731732,-19.411342689142227,-4.19374893224726,259082.1895770522,4271.473010604427,-4361.731901517602,1688.18568563875,8,2,11,-81.10703621089783,-47.39882569309188,-87.18081444304896,-28.49123533660574,19619.058104889973,27559.513323681447,47178.57142857142,6876.635937086133
121.0,19425.000000000004,-1855.0,-16650.474816138536,-10004.614605127806,640295.3347281796,-1065630.3882328663,-7779.4042693186675,-36008.04068835883,632515.9304588609,-1101638.428921225,-19.411342689142227,-4.19374893224726,264030.9135545241,4242.367553963756,-4307.145382664588,1695.6804684730193,8,2,11,-80.26745964578637,-48.80711958323354,-86.67029576374479,-30.00841099065709,19861.4677934883,27317.103635083124,47178.57142857142,7011.005821636032
122.0,19425.000000000004,-1855.0,-16473.334267838578,-10293.681707730006,658795.6292947204,-1054293.393141669,-7779.4042693186675,-36008.04068835883,651016.2250254017,-1090301.433830028,-19.411342689142227,-4.19374893224726,268899.21115800214,4211.9679608997,-4251.33324454015,1703.054771881413,8,2,11,-79.40343283489845,-50.200546351944915,-86.13337647275696,-31.516445792022633,20108.419253996773,27070.152174574647,47178.57142857142,7136.833875554917
123.0,19425.000000000004,-1855.0,-16291.175782339866,-10579.613255166903,677095.2483306818,-1042635.2500697514,-7779.4042693186675,-36008.04068835883,669315.8440613631,-1078643.2907581101,-19.411342689142227,-4.19374893224726,273685.5994568765,4180.283491422793,-4194.312488062222,1710.301227275718,8,2,11,-78.5152189691707,-51.57868154793392,-85.57022012090279,-33.0148803786933,20359.611614100748,26818.959814470676,47178.57142857142,7253.966796741429
124.0,19425.000000000004,-1855.0,-16104.054846881689,-10862.322149919257,695188.6175948324,-1030659.5102004281,-7779.4042693186675,-36008.04068835883,687409.2133255138,-1066667.550888787,-19.411342689142227,-4.19374893224726,278388.6204709042,4147.323796929375,-4136.100482305602,1717.412679491554,8,2,11,-77.60308860715094,-52.94110537786948,-84.98099825106246,-34.50325831297826,20614.738834602635,26563.83259396879,47178.57142857142,7362.261876774035
125.0,19425.000000000004,-1855.0,-15912.028460313673,-11141.722276119068,713070.2256716203,-1018369.8214600751,-7779.4042693186675,-36008.04068835883,705290.8214023017,-1054377.862148434,-19.411342689142227,-4.19374893224726,283006.8416143254,4113.098917261674,-4076.714959211154,1724.3821875009796,8,2,11,-76.66731959258345,-54.28740283425494,-84.36589034592545,-35.98112622054052,20873.490082283595,26305.081346287832,47178.57142857143,7461.587174779296
126.0,19425.000000000004,-1855.0,-15715.155115733358,-11417.728525781291,730734.6256500026,-1005769.9274069349,-7779.4042693186675,-36008.04068835883,722955.221380684,-1041777.9680952937,-19.411342689142227,-4.19374893224726,287538.85613224213,4077.61927764958,-4016.1740081844923,1731.2030249169406,8,2,11,-75.70819696977502,-55.61716382184323,-83.72508377331832,-37.44803392849903,21135.5501086059,26043.02131996552,47178.57142857142,7551.821678181483
127.0,19425.000000000004,-1855.0,-15513.494782668664,-11690.256824728542,748176.4367826267,-992863.6660907945,-7779.4042693186675,-36008.04068835883,740397.032513308,-1028871.7067791533,-19.411342689142227,-4.19374893224726,291983.2835291295,4040.8956855350193,-3954.4960705857743,1737.868680313656,8,2,11,-74.72601289676784,-56.92998328255583,-83.05877372913073,-38.90353460255568,21400.59963379474,25777.971794776688,47178.57142857143,7632.855450137762
128.0,19425.000000000004,-1855.0,-15307.108888810579,-11959.224158200914,765390.3461248585,-979654.968883877,-7779.4042693186675,-36008.04068835883,757610.9418555398,-1015663.0095722359,-19.411342689142227,-4.19374893224726,296338.7699893483,4002.9393272799007,-3891.6999341122823,1744.3728573851865,8,2,11,-73.72106655634518,-58.22546131886741,-82.36716317785687,-40.347184883105356,21668.315735831406,25510.255692740026,47178.571428571435,7704.589763479294
129.0,19425.000000000004,-1855.0,-15096.060301301664,-12224.548596143091,782371.1101531578,-966147.8592833065,-7779.4042693186675,-36008.04068835883,774591.7058838392,-1002155.8999716653,-19.411342689142227,-4.19374893224726,300603.9887895302,3963.761764758638,-3827.8047270755033,1750.7094749626988,8,2,11,-72.69366406489746,-59.503203315618535,-81.6504627907704,-41.77854502028767,21938.372243884074,25240.19918468735,47178.57142857142,7766.9372209951
130.0,19425.000000000004,-1855.0,-14880.41330758615,-12486.14931816103,799113.5563623059,-952346.4516855136,-7779.4042693186675,-36008.04068835883,791334.1520929872,-988354.4923738724,-19.411342689142227,-4.19374893224726,304777.6407027106,3923.3749318362966,-3762.829912574466,1756.8726669092916,8,2,11,-71.64411837917619,-60.7628200602193,-80.90889088175204,-43.19717900793899,22210.440135696714,24968.131292874714,47178.57142857143,7819.821861912088
131.0,19425.000000000004,-1855.0,-14660.23359582735,-12743.946638140604,815612.5848409986,-938254.9501329504,-7779.4042693186675,-36008.04068835883,807833.18057168,-974262.9908213093,-19.411342689142227,-4.19374893224726,308858.4543940856,3881.7911307334225,-3696.7952825670973,1762.8567819096766,8,2,11,-70.57274920096448,-62.003927861207046,-80.14267334078909,-44.60265471640403,22484.187938451974,24694.383490119446,47178.57142857142,7863.179254441551
132.0,19425.000000000004,-1855.0,-14435.58823489839,-12997.862028520818,831863.1698253324,-923877.647033497,-7779.4042693186675,-36008.04068835883,824083.7655560137,-959885.6877218558,-19.411342689142227,-4.19374893224726,312845.1868082732,3839.0230282786624,-3629.720951841386,1768.6563831705537,8,2,11,-69.47988287969261,-63.2261486651227,-79.35204356516705,-45.99454402416679,22759.282132619825,24419.289295951603,47178.57142857143,7896.956574279389
133.0,19425.000000000004,-1855.0,-14206.545653952391,-13247.818144214034,847860.3612296982,-909218.921852953,-7779.4042693186675,-36008.04068835883,840080.9569603795,-945226.9625413119,-19.411342689142227,-4.19374893224726,316736.6235479596,3795.0836520503262,-3561.6273518882335,1775.9485110567302,8,2,2,-68.36585231302884,-64.42911017166952,-78.53724238837454,-47.37242294826064,23035.387558299677,24143.183870271743,47178.57142857142,7921.112668964374
134.0,19425.000000000004,-1855.0,-13973.1756215783,-13493.738846166027,863599.2861546257,-894283.2397810112,-7779.4042693186675,-36008.04068835883,855819.881885307,-930291.2804693701,-19.411342689142227,-4.19374893224726,320531.5792438168,3749.9863864080653,-3492.5352246778257,1784.0064605000089,8,2,2,-67.23099684547564,-65.61244594711924,-77.69851800674319,-48.735871773417486,23312.167823561143,23866.403605010288,47178.571428571435,7935.618108016101
135.0,19425.000000000004,-1855.0,-13735.54922454869,-13735.549224548688,879075.150371116,-879075.1503711161,-7779.4042693186675,-36008.04068835883,871295.7461017973,-915083.191059475,-19.411342689142227,-4.19374893224726,324228.8979155771,3703.7449684158614,-3422.465616341421,1791.9042481565339,8,2,2,-66.07566216500199,-66.77579553593146,-76.83612590384449,-50.08447517991719,23589.285714285714,23589.285714285714,47178.57142857143,7940.455218791467
136.0,19425.000000000004,-1855.0,-13493.738846166028,-13973.175621578297,894283.239781011,-863599.2861546258,-7779.4042693186675,-36008.04068835883,886503.8355116923,-899607.3268429847,-19.411342689142227,-4.19374893224726,327827.4533241564,3687.6321242454624,-3420.2088800538277,1799.6344228839305,9,0,2,-64.90020019774357,-67.91880457055179,-75.95032877266723,-51.417822370097895,23866.403605010284,23312.16782356114,47178.57142857142,7935.618108016101
137.0,19425.000000000004,-1855.0,-13247.818144214036,-14206.54565395239,909218.9218529529,-847860.3612296983,-7779.4042693186675,-36008.04068835883,901439.5175836342,-883868.4019180571,-19.411342689142227,-4.19374893224726,331326.1493147175,3682.174167793023,-3442.9127959277926,1807.1897770569212,9,0,2,-63.7049690008026,-69.04112487935564,-75.0413964355985,-52.735507193488985,24143.183870271747,23035.387558299684,47178.571428571435,7921.112668964376
138.0,19425.000000000004,-1855.0,-12997.86202852082,-14435.588234898389,923877.6470334969,-831863.1698253325,-7779.4042693186675,-36008.04068835883,916098.2427641782,-867871.2105136913,-19.411342689142227,-4.19374893224726,334723.92015056877,3675.5742344142745,-3464.613688311114,1814.5633459398277,9,0,2,-62.49033265318008,-70.14241459270487,-74.10960576223314,-54.037128270528626,24419.289295951603,22759.282132619825,47178.57142857143,7896.956574279389
139.0,19425.000000000004,-1855.0,-12743.946638140606,-14660.233595827349,938254.9501329503,-815612.5848409988,-7779.4042693186675,-36008.04068835883,930475.5458636316,-851620.6255293576,-19.411342689142227,-4.19374893224726,338019.73083779874,3667.83433451286,-3485.3049469017487,1821.748406939853,9,0,2,-61.25666114487394,-71.22233824708434,-73.15524058503672,-55.32228911482768,24694.383490119453,22484.18793845197,47178.57142857142,7863.179254441549
140.0,19425.000000000004,-1855.0,-12486.149318161031,-14880.413307586148,952346.4516855135,-799113.556362306,-7779.4042693186675,-36008.04068835883,944567.0474161948,-835121.5970506648,-19.411342689142227,-4.19374893224726,341212.5774405448,3658.956825737267,-3504.9802689418916,1828.7384787619044,9,0,2,-60.00433026417648,-72.28056688728745,-72.17859161288739,-56.59059825394327,24968.131292874717,22210.440135696706,47178.57142857142,7819.821861912089
141.0,19425.000000000004,-1855.0,-12224.548596143093,-15096.060301301663,966147.8592833064,-782371.110153158,-7779.4042693186675,-36008.04068835883,958368.4550139877,-818379.1508415168,-19.411342689142227,-4.19374893224726,344301.4873868021,3648.9444122626674,-3523.63366113785,1835.527320483766,9,0,2,-58.73372148320557,-73.31677816661912,-71.17995634252306,-57.84166934862529,25240.19918468734,21938.37224388409,47178.57142857143,7766.937220995103
142.0,19425.000000000004,-1855.0,-11959.224158200917,-15307.108888810575,979654.9688838768,-765390.3461248587,-7779.4042693186675,-36008.04068835883,971875.5646145581,-801398.3868132175,-19.411342689142227,-4.19374893224726,347285.5197646779,3637.800143967197,-3541.2594414856603,1842.1089305686078,9,0,2,-57.445221841704495,-74.33065644508568,-70.15963896792104,-59.0751213104989,25510.25569274002,21668.315735831402,47178.57142857142,7704.5897634792955
143.0,19425.000000000004,-1855.0,-11690.256824728547,-15513.494782668662,992863.6660907944,-748176.436782627,-7779.4042693186675,-36008.04068835883,985084.2618214757,-784184.4774709858,-19.411342689142227,-4.19374893224726,350163.765609003,3625.5274155029365,-3557.8522410018845,1848.4775458301265,9,0,2,-56.13922382914608,-75.32189288554183,-69.11795028763771,-60.290578418147774,25777.971794776688,21400.59963379474,47178.57142857143,7632.85545013776
144.0,19425.000000000004,-1855.0,-11417.728525781295,-15715.155115733354,1005769.9274069347,-730734.6256500029,-7779.4042693186675,-36008.04068835883,997990.523137616,-766742.6663383617,-19.411342689142227,-4.19374893224726,352935.3481782111,3612.129965261864,-3573.4070053590517,1854.6276403640736,9,0,2,-54.81612526517648,-76.29018554776546,-68.05520761013618,-61.487670431562506,26043.02131996551,21135.550108605912,47178.57142857142,7551.821678181487
145.0,19425.000000000004,-1855.0,-11141.72227611907,-15912.028460313672,1018369.821460075,-713070.2256716205,-7779.4042693186675,-36008.04068835883,1010590.4171907563,-749078.2663599793,-19.411342689142227,-4.19374893224726,355599.4232214027,3597.6118742371073,-3587.9189964252573,1860.553924458483,9,0,2,-53.476329178435364,-77.23523948043162,-66.97173465713101,-62.66603270491935,26305.08134628782,20873.4900822836,47178.57142857142,7461.587174779298
146.0,19425.000000000004,-1855.0,-10862.32214991926,-16104.054846881687,1030659.510200428,-695188.6175948327,-7779.4042693186675,-36008.04068835883,1022880.1059311093,-731196.6582831915,-19.411342689142227,-4.19374893224726,358155.179235512,3581.9775647798324,-3601.38379370744,1866.2513434936125,9,0,2,-52.120243683789646,-78.15676681095748,-65.86786146497948,-63.82530629765482,26563.83259396878,20614.73883460264,47178.57142857142,7362.261876774036
147.0,19425.000000000004,-1855.0,-10579.613255166907,-16291.175782339864,1042635.2500697513,-677095.248330682,-7779.4042693186675,-36008.04068835883,1034855.8458004326,-713103.2890190409,-19.411342689142227,-4.19374893224726,360601.837712499,3565.231799252154,-3613.797295697913,1871.715076841423,9,0,2,-50.74828185801768,-79.05448683319115,-64.7439242841494,-64.9651380838024,26818.959814470683,20359.61161410075,47178.571428571435,7253.96679674143
148.0,19425.000000000004,-1855.0,-10293.681707730007,-16473.334267838578,1054293.393141669,-658795.6292947205,-7779.4042693186675,-36008.04068835883,1046513.9888723503,-694803.6699830793,-19.411342689142227,-4.19374893224726,362938.6533764904,3547.379678576469,-3625.155721123716,1876.9405367733048,9,0,2,-49.360861613982166,-79.92812609291738,-63.600265476793936,-66.08518085955819,27070.152174574643,20108.419253996777,47178.57142857142,7136.833875554921
